2023-58-24 01:58:41
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
8	0.007	0.1	0.014	0.05	0.1	1.1	140	0.97	7.76	25.957180751811	2.016	54.7932	10	10	510.098201656628	247.211245255343	12.3605622627672	259.57180751811	250	360	2880	10	40	20	80	288	10	10	3913.8	3558	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	13.9778571428571	17912981.3750804	0.000345031602598109	TrackNS.Track	100	0.484634614379121	5	ПлаС-34	Карат
9	0.007	0.1	0.014	0.05	0.1	1.1	140	0.97	8.73	26.7724834034698	2.268	61.3536	10	10	526.84892420211	254.976032413998	12.7488016206999	267.724834034698	250	360	3240	10	50	20	100	324	10	10	4382.4	3984	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	15.6514285714286	16422773.2640155	0.00037581931157943	TrackNS.Track	100	0.483964227126682	5	ПлаС-34	Карат
10	0.007	0.1	0.014	0.05	0.1	1.1	140	0.97	9.7	27.53794366689	2.52	67.452	10	10	542.589387027187	262.266130160857	13.1133065080429	275.3794366689	250	360	3600	10	50	20	100	360	10	10	4818	4380	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	17.2071428571429	15203089.5128105	0.000405463146275982	TrackNS.Track	100	0.483360228621125	5	ПлаС-34	Карат
1	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	1.2	12.2870299383551	0.455	15.631	10	10	312.443338510291	117.019332746239	5.85096663731193	122.870299383551	250	650	650	10	10	20	20	65	10	10	1116.5	1015	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	3.9875	53954116.4877103	0.000128023212755047	TrackNS.Track	100	0.374529773315632	6	ПлаС-40	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	2.4	12.9440652904242	0.91	26.642	10	10	332.336728337192	123.276812289755	6.16384061448773	129.440652904242	250	650	1300	10	10	20	20	130	10	10	1903	1730	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	6.79642857142857	28419621.1423922	0.000240719707389161	TrackNS.Track	100	0.370939477278229	5	ПлаС-40	Карат
3	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	3.6	13.7017291139646	1.365	38.115	10	10	353.799029429675	130.492658228235	6.52463291141174	137.017291139646	250	650	1950	10	20	20	40	195	10	10	2722.5	2475	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	9.72321428571429	20055415.2641471	0.000339175605409208	TrackNS.Track	100	0.368832719633486	5	ПлаС-40	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	4.8	14.4537329544265	1.82	49.126	10	10	374.737069362449	137.654599565967	6.88272997829833	144.537329544265	250	650	2600	10	20	20	40	260	10	10	3509	3190	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	12.5321428571429	15867100.4922509	0.000426966033203528	TrackNS.Track	100	0.36733648955563	5	ПлаС-40	Карат
5	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	6	15.2516960989568	2.275	60.599	10	10	396.642661498699	145.254248561493	7.26271242807465	152.516960989568	250	650	3250	10	30	20	60	325	10	10	4328.5	3935	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	15.4589285714286	13394474.0884037	0.000504232195408098	TrackNS.Track	100	0.366209343222576	5	ПлаС-40	Карат
6	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	7.2	16.0263421932575	2.73	71.61	10	10	417.82976932553	152.631830411977	7.63159152059883	160.263421932575	250	650	3900	10	30	20	60	390	10	10	5115	4650	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	18.2678571428571	11728991.9698029	0.000574396602682029	TrackNS.Track	100	0.365296686874079	5	ПлаС-40	Карат
7	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	8.4	16.8385430652376	3.185	83.083	10	10	439.891977865705	160.367076811787	8.01835384058933	168.385430652376	250	650	4550	10	40	20	80	455	10	10	5934.5	5395	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	21.1946428571429	10562920.1471385	0.000636519905087884	TrackNS.Track	100	0.364560130398071	5	ПлаС-40	Карат
8	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	9.6	17.6228436284786	3.64	94.094	10	10	461.185284226674	167.836605985511	8.39183029927553	176.228436284786	250	650	5200	10	40	20	80	520	10	10	6721	6110	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	24.0035714285714	9673052.08027796	0.000693864290437158	TrackNS.Track	100	0.363924461004741	5	ПлаС-40	Карат
9	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	10.8	18.4418018926427	4.095	105.567	10	10	483.321821906465	175.636208501359	8.78181042506796	184.418018926427	250	650	5850	10	50	20	100	585	10	10	7540.5	6855	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	26.9303571428572	8997842.36317408	0.000744845325998272	TrackNS.Track	100	0.363393913828599	5	ПлаС-40	Карат
10	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	12	19.2314823337997	4.55	116.578	10	10	504.674310073569	183.156974607616	9.15784873038081	192.314823337997	250	650	6500	10	50	20	100	650	10	10	8327	7570	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	29.7392857142857	8444817.82747914	0.000792590373664333	TrackNS.Track	100	0.362921137358699	5	ПлаС-40	Карат
1	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	2.5	12.2352709810325	0.84	24.948	10	10	322.875987311787	116.526390295548	5.82631951477738	122.352709810325	250	1200	1200	10	10	20	20	120	10	10	1782	1620	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	6.36428571428571	30959605.9093933	0.000222995833785783	TrackNS.Track	100	0.360901382805601	5	ПлаС-55	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	5	13.5441441222556	1.68	45.276	10	10	360.941597947194	128.991848783387	6.44959243916934	135.441441222556	250	1200	2400	10	10	20	20	240	10	10	3234	2940	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	11.55	17135761.6372555	0.000398956509360463	TrackNS.Track	100	0.357375956434532	5	ПлаС-55	Карат
3	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	7.5	14.9429894330042	2.52	66.066	10	10	400.458889039756	142.31418507623	7.11570925381152	149.429894330042	250	1200	3600	10	20	20	40	360	10	10	4719	4290	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	16.8535714285714	12603698.5994343	0.000539381209686561	TrackNS.Track	100	0.355377765286918	5	ПлаС-55	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	10	16.3343605617188	3.36	86.394	10	10	439.431968530872	155.565338683036	7.77826693415179	163.343605617188	250	1200	4800	10	20	20	40	480	10	10	6171	5610	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	22.0392857142857	10332940.3011871	0.000655391552332558	TrackNS.Track	100	0.354014613918802	5	ПлаС-55	Карат
5	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	12.5	17.7673336913682	4.2	107.184	10	10	479.32467778442	169.212701822554	8.46063509112772	177.673336913682	250	1200	6000	10	30	20	60	600	10	10	7656	6960	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	27.3428571428571	8991538.377758	0.000751056677624082	TrackNS.Track	100	0.353023137896228	5	ПлаС-55	Карат
6	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	15	19.17740602282	5.04	127.512	10	10	518.503467134651	182.641962122095	9.13209810610474	191.7740602282	250	1200	7200	10	30	20	60	720	10	10	9108	8280	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	32.5285714285714	8087613.50529794	0.000833167042039881	TrackNS.Track	100	0.352248294753763	5	ПлаС-55	Карат
7	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	17.5	20.6218994311839	5.88	148.302	10	10	558.522893228207	196.399042201752	9.81995211008759	206.218994311839	250	1200	8400	10	40	20	80	840	10	10	10593	9630	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	37.8321428571429	7454394.8581127	0.00090238019982839	TrackNS.Track	100	0.351640093151034	5	ПлаС-55	Карат
8	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	20	22.0392907726672	6.72	168.63	10	10	597.78220322484	209.898007358735	10.4949003679367	220.392907726672	250	1200	9600	10	40	20	80	960	10	10	12045	10950	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	43.0178571428571	6970908.44351116	0.000963561639829135	TrackNS.Track	100	0.351127896124046	5	ПлаС-55	Карат
9	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	22.5	23.4890471978346	7.56	189.42	10	10	637.859521886301	223.705211407948	11.1852605703974	234.890471978346	250	1200	10800	10	50	20	100	1080	10	10	13530	12300	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	48.3214285714286	6603963.24900723	0.00101589766675225	TrackNS.Track	100	0.350712349243293	5	ПлаС-55	Карат
10	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	25	24.9101690961455	8.4	209.748	10	10	677.159548681878	237.239705677576	11.8619852838788	249.101690961455	250	1200	12000	10	50	20	100	1200	10	10	14982	13620	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	53.5071428571429	6303163.67576895	0.00106326492981087	TrackNS.Track	100	0.350345359730029	4	ПлаС-55	Карат
2023-22-24 10:22:15
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	S_sa	T_miss	acc	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4	400	84.1152719420414	94.5	2314.158	10	10	3893.92598462942	801.097828019442	40.0548914009721	841.152719420414	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	590.346428571429	33181470.9669049	0.000231129200594102	TrackNS.Track	100	0.205730111764228	6	ВЧИД-8	Карат
1	0.007	0.1	0.014	0.05	0.1	1.1	50	4	4	2.87883974478199	0.945	24.0702	10	10	130.682434928495	27.4175213788761	1.3708760689438	28.7883974478199	28	1350	1350	10	10	20	20	135	10	10	1719.3	1563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	6.14035714285714	113563271.637377	6.88692401922608E-05	TrackNS.Track	100	0.209802651702029	4	ВЧИД-8	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	4	8	3.65330110747151	1.89	46.9392	10	10	167.01548283189	34.7933438806811	1.73966719403405	36.5330110747151	28	1350	2700	10	10	20	20	270	10	10	3352.8	3048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	11.9742857142857	72057036.9345166	0.000107774439200454	TrackNS.Track	100	0.208324062480498	4	ВЧИД-8	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	4	12	4.44861843385894	2.835	70.2702	10	10	204.039969140604	42.3677946081804	2.11838973040902	44.4861843385894	28	1350	4050	10	20	20	40	405	10	10	5019.3	4563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	17.9260714285714	58495808.6593141	0.000132327014720308	TrackNS.Track	100	0.20764458447347	4	ВЧИД-8	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	4	16	5.23263963412017	3.78	93.1392	10	10	240.478193163832	49.8346631820969	2.49173315910484	52.3263963412017	28	1350	5400	10	20	20	40	540	10	10	6652.8	6048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	23.76	51603797.8403151	0.000149701723579876	TrackNS.Track	100	0.207231527010625	4	ВЧИД-8	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	4	20	6.0311696616819	4.725	116.4702	10	10	277.538020026873	57.4397110636371	2.87198555318186	60.311696616819	28	1350	6750	10	30	20	60	675	10	10	8319.3	7563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	29.7117857142857	47583059.969823	0.000162139947512931	TrackNS.Track	100	0.206961594155912	4	ВЧИД-8	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	4	24	6.81677202066548	5.67	139.3392	10	10	313.993653358011	64.9216382920522	3.24608191460261	68.1677202066548	28	1350	8100	10	30	20	60	810	10	10	9952.8	9048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	35.5457142857143	44817572.23193	0.00017197799835282	TrackNS.Track	100	0.206760988949129	4	ВЧИД-8	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	4	28	7.61616846192564	6.615	162.6702	10	10	351.063011488015	72.5349377326252	3.62674688663126	76.1616846192564	28	1350	9450	10	40	20	80	945	10	10	11619.3	10563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	41.4975	42919959.472492	0.00017945496374844	TrackNS.Track	100	0.206615152719105	4	ВЧИД-8	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	4	32	8.40232503784887	7.56	185.5392	10	10	387.5247381619	80.0221432176083	4.00110716088042	84.0232503784887	28	1350	10800	10	40	20	80	1080	10	10	13252.8	12048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	47.3314285714286	41431464.6538461	0.000185794590408625	TrackNS.Track	100	0.206495573926887	4	ВЧИД-8	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	4	36	9.20206948054996	8.505	208.8702	10	10	424.597927699649	87.6387569576186	4.38193784788093	92.0206948054996	28	1350	12150	10	50	20	100	1215	10	10	14919.3	13563	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	53.2832142857143	40333303.6184125	0.000190768712506053	TrackNS.Track	100	0.206404109017726	4	ВЧИД-8	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	4	40	9.98848574354865	9.45	231.7392	10	10	461.062504660302	95.1284356528442	4.75642178264221	99.8848574354865	28	1350	13500	10	50	20	100	1350	10	10	16552.8	15048	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	59.1171428571429	39402198.1968219	0.000195201299368964	TrackNS.Track	100	0.206324380515245	4	ВЧИД-8	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	1.23	20.411420431595	0.1575	5.0127	10	10	300.92579878988	194.394480300905	9.71972401504523	204.11420431595	28	225	225	10	10	20	20	22.5	10	10	358.05	325.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	1.27875	117144862.395681	4.65230965782879E-05	TrackNS.Track	100	0.645988084380362	7	СПД-50	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	2.46	21.1868034469421	0.315	8.8242	10	10	314.654042154988	201.779080447067	10.0889540223534	211.868034469421	28	225	450	10	10	20	20	45	10	10	630.3	573	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	2.25107142857143	60797485.7885321	8.89866210147338E-05	TrackNS.Track	100	0.641272805730166	6	СПД-50	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	3.69	22.3111930875679	0.4725	13.0977	10	10	332.683328907739	212.487553214933	10.6243776607466	223.111930875679	28	225	675	10	20	20	40	67.5	10	10	935.55	850.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	3.34125	42682681.874448	0.000126246181730518	TrackNS.Track	100	0.638708149015366	6	СПД-50	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	4.92	23.3887151975109	0.63	16.9092	10	10	349.735069712642	222.749668547723	11.1374834273862	233.887151975109	28	225	900	10	20	20	40	90	10	10	1207.8	1098	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	4.31357142857143	33558034.9804832	0.000160121202732148	TrackNS.Track	100	0.636909729215157	6	СПД-50	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	6.15	24.6273033256536	0.7875	21.1827	10	10	369.020563223879	234.545745958605	11.7272872979303	246.273033256536	28	225	1125	10	30	20	60	112.5	10	10	1513.05	1375.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	5.40375	28268115.5669387	0.000189691326110551	TrackNS.Track	100	0.635589908349661	5	СПД-50	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	7.38	25.7669658662233	0.945	24.9942	10	10	386.755841955621	245.399674916412	12.2699837458206	257.669658662233	28	225	1350	10	30	20	60	135	10	10	1785.3	1623	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	6.37607142857143	24646885.7913583	0.000217191289406919	TrackNS.Track	100	0.634507997799218	5	СПД-50	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	8.61	27.0423458873425	1.1025	29.2677	10	10	406.446010428607	257.546151308024	12.8773075654012	270.423458873425	28	225	1575	10	40	20	80	157.5	10	10	2090.55	1900.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	7.46625	22171565.0255628	0.000241114434600199	TrackNS.Track	100	0.633654027102973	5	СПД-50	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	9.84	28.2076657380199	1.26	33.0792	10	10	424.463529080928	268.644435600189	13.4322217800095	282.076657380199	28	225	1800	10	40	20	80	180	10	10	2362.8	2148	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	8.43857142857143	20236117.8149756	0.000263862481289049	TrackNS.Track	100	0.632903458588946	5	СПД-50	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	11.07	29.50067366511	1.4175	37.3527	10	10	444.34760834626	280.958796810571	14.0479398405286	295.0067366511	28	225	2025	10	50	20	100	202.5	10	10	2668.05	2425.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	9.52875	18812198.4777876	0.000283561782787438	TrackNS.Track	100	0.632295058043009	6	СПД-50	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	1.23	12.3	30.6796480851581	1.575	41.1642	10	10	462.515324412986	292.187124620553	14.6093562310276	306.796480851581	28	225	2250	10	50	20	100	225	10	10	2940.3	2673	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	860	0	0.014	10.5010714285714	17607613.8960741	0.000302692673324251	TrackNS.Track	100	0.631735013302294	6	СПД-50	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	1.32	17.1694929217774	0.1575	5.0127	10	10	265.354632732503	163.518980207404	8.17594901037019	171.694929217774	28	225	225	10	10	20	20	22.5	10	10	358.05	325.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	1.27875	100799532.747415	5.5774417230241E-05	TrackNS.Track	100	0.616228096429139	6	СПД-50М(1)	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	2.64	17.887696667095	0.315	8.8242	10	10	278.543866883706	170.359015877095	8.51795079385477	178.87696667095	28	225	450	10	10	20	20	45	10	10	630.3	573	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	2.25107142857143	52507991.1595232	0.000106266924241266	TrackNS.Track	100	0.611605697095536	6	СПД-50М(1)	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	3.96	18.8755657095477	0.4725	13.0977	10	10	295.161458981985	179.767292471883	8.98836462359414	188.755657095477	28	225	675	10	20	20	40	67.5	10	10	935.55	850.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	3.34125	36938543.712697	0.000150426143552536	TrackNS.Track	100	0.609047309536624	5	СПД-50М(1)	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	5.28	19.8174902391	0.63	16.9092	10	10	310.811625727401	188.738002277143	9.43690011385714	198.174902391	28	225	900	10	20	20	40	90	10	10	1207.8	1098	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	4.31357142857143	29086381.0820464	0.00019046906582549	TrackNS.Track	100	0.607242415194201	5	СПД-50М(1)	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	6.6	20.8918655163513	0.7875	21.1827	10	10	328.38073812953	198.970147774774	9.9485073887387	208.918655163513	28	225	1125	10	30	20	60	112.5	10	10	1513.05	1375.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	5.40375	24530595.1536698	0.000225348174870143	TrackNS.Track	100	0.605912968306594	5	СПД-50М(1)	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	7.92	21.8814448763786	0.945	24.9942	10	10	344.555120604522	208.394713108368	10.4197356554184	218.814448763786	28	225	1350	10	30	20	60	135	10	10	1785.3	1623	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	6.37607142857143	21410438.5108259	0.000257723640398089	TrackNS.Track	100	0.604822568716259	5	СПД-50М(1)	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	9.24	22.9844109500694	1.1025	29.2677	10	10	362.438717980914	218.899151905423	10.9449575952712	229.844109500694	28	225	1575	10	40	20	80	157.5	10	10	2090.55	1900.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	7.46625	19276859.7479117	0.000285841426040624	TrackNS.Track	100	0.603961831464568	6	СПД-50М(1)	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	10.56	23.993791134251	1.26	33.0792	10	10	378.830914915886	228.512296516676	11.4256148258338	239.93791134251	28	225	1800	10	40	20	80	180	10	10	2362.8	2148	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	8.43857142857143	17607987.6839151	0.00031254049059404	TrackNS.Track	100	0.603203929561593	5	СПД-50М(1)	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	11.88	25.1106090726994	1.4175	37.3527	10	10	396.866896656315	239.148657835232	11.9574328917616	251.106090726994	28	225	2025	10	50	20	100	202.5	10	10	2668.05	2425.5	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	9.52875	16380067.3477072	0.000335628900072637	TrackNS.Track	100	0.602591598972121	6	СПД-50М(1)	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	13.2	26.1307622953113	1.575	41.1642	10	10	413.377582734982	248.864402812489	12.4432201406244	261.307622953113	28	225	2250	10	50	20	100	225	10	10	2940.3	2673	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	930	0	0.0148	10.5010714285714	15340977.1487067	0.000358026187634087	TrackNS.Track	100	0.602026847140467	6	СПД-50М(1)	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	1.32	10.7152947244153	0.21	6.2832	10	10	195.681450794659	102.050425946813	5.10252129734063	107.152947244153	28	300	300	10	10	20	20	30	10	10	448.8	408	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	1.60285714285714	66741012.9315094	9.19862354193628E-05	TrackNS.Track	100	0.521513028099431	6	СПД-50М(2)	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	2.64	11.3892443809737	0.42	11.3652	10	10	209.706909625137	108.468994104512	5.42344970522558	113.892443809737	28	300	600	10	10	20	20	60	10	10	811.8	738	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	2.89928571428571	35469367.2083327	0.000171668163268211	TrackNS.Track	100	0.51724091637422	5	СПД-50М(2)	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	3.96	12.2013321277639	0.63	16.9092	10	10	225.713871740306	116.20316312156	5.81015815607802	122.013321277639	28	300	900	10	20	20	40	90	10	10	1207.8	1098	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	4.31357142857143	25332292.1252946	0.000239240945111825	TrackNS.Track	100	0.514825084633068	5	СПД-50М(2)	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	5.28	12.9768656601735	0.84	21.9912	10	10	240.856730998275	123.589196763557	6.17945983817784	129.768656601735	28	300	1200	10	20	20	40	120	10	10	1570.8	1428	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	5.61	20206830.5505023	0.000298932895508392	TrackNS.Track	100	0.513123283917866	5	СПД-50М(2)	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	6.6	13.8298253456958	1.05	27.5352	10	10	257.313292926669	131.71262233996	6.58563111699801	138.298253456958	28	300	1500	10	30	20	60	150	10	10	1966.8	1788	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	7.02428571428572	17228006.5346323	0.000349768171618125	TrackNS.Track	100	0.511876478831961	5	СПД-50М(2)	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	7.92	14.6281507113444	1.26	32.6172	10	10	272.706862623346	139.315721060423	6.96578605302115	146.281507113444	28	300	1800	10	30	20	60	180	10	10	2329.8	2118	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	8.32071428571429	15185410.8883075	0.000396029637688898	TrackNS.Track	100	0.510862541999324	5	СПД-50М(2)	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	9.24	15.4947908543323	1.47	38.1612	10	10	289.313900429049	147.569436707926	7.37847183539631	154.947908543323	28	300	2100	10	40	20	80	210	10	10	2725.8	2478	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	9.735	13787199.1861499	0.00043551312195212	TrackNS.Track	100	0.510066873693529	5	СПД-50М(2)	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	10.56	16.3024820986477	1.68	43.2432	10	10	304.810507264386	155.261734272835	7.76308671364176	163.024820986477	28	300	2400	10	40	20	80	240	10	10	3088.8	2808	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	11.0314285714286	12692643.923764	0.000472424659150932	TrackNS.Track	100	0.509371332590463	5	СПД-50М(2)	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	1.32	11.88	17.1758124259212	1.89	48.7872	10	10	321.491136357433	163.579165961154	8.17895829805772	171.758124259212	28	300	2700	10	50	20	100	270	10	10	3484.8	3168	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1200	0	0.018	12.4457142857143	11886750.5812241	0.000503901917282997	TrackNS.Track	100	0.508813921946785	5	СПД-50М(2)	DX
